Date,Pu_Id,Pu_Title,total_input,total_output,ontime_output,Hourly_AHT,AHT_Target,AHT_Ratio,Productivity,SLA
2026-03-19 18:00:00,246069,TR_Category_A_2,1068,1071,1067,49,55,0.8909090909090909,73.46938775510205,1.0
2026-03-19 19:00:00,246069,TR_Category_A_2,1159,1158,1158,35,55,0.6363636363636364,102.85714285714286,1.0
2026-03-19 20:00:00,246069,TR_Category_A_2,1197,1195,1195,51,55,0.9272727272727272,70.58823529411765,1.0
2026-03-19 21:00:00,246069,TR_Category_A_2,1380,1381,1317,43,55,0.7818181818181819,83.72093023255815,0.95
2026-03-19 22:00:00,246069,TR_Category_A_2,1414,1414,1414,48,55,0.8727272727272727,75.0,1.0
2026-03-19 23:00:00,246069,TR_Category_A_2,1223,1227,999,38,55,0.6909090909090909,94.73684210526316,0.81
2026-03-19 00:00:00,922460,EN_Category_B_1,1239,1243,1243,32,45,0.7111111111111111,112.5,1.0
2026-03-19 01:00:00,922460,EN_Category_B_1,1154,1155,1155,35,45,0.7777777777777778,102.85714285714286,1.0
2026-03-19 02:00:00,922460,EN_Category_B_1,1129,1127,1080,43,45,0.9555555555555556,83.72093023255815,0.96
2026-03-19 03:00:00,922460,EN_Category_B_1,973,973,973,45,45,1.0,80.0,1.0
2026-03-19 04:00:00,922460,EN_Category_B_1,734,736,731,42,45,0.9333333333333333,85.71428571428571,0.99
2026-03-19 05:00:00,922460,EN_Category_B_1,546,542,470,45,45,1.0,80.0,0.87
2026-03-19 06:00:00,922460,EN_Category_B_1,432,428,417,44,45,0.9777777777777777,81.81818181818181,0.97
2026-03-19 07:00:00,922460,EN_Category_B_1,418,414,414,43,45,0.9555555555555556,83.72093023255815,1.0
2026-03-19 08:00:00,922460,EN_Category_B_1,455,456,412,44,45,0.9777777777777777,81.81818181818181,0.9
2026-03-19 09:00:00,922460,EN_Category_B_1,546,543,520,38,45,0.8444444444444444,94.73684210526316,0.96
2026-03-19 10:00:00,922460,EN_Category_B_1,544,539,539,42,45,0.9333333333333333,85.71428571428571,1.0
2026-03-19 11:00:00,922460,EN_Category_B_1,642,641,641,43,45,0.9555555555555556,83.72093023255815,1.0
2026-03-19 12:00:00,922460,EN_Category_B_1,699,694,602,38,45,0.8444444444444444,94.73684210526316,0.87
2026-03-19 13:00:00,922460,EN_Category_B_1,792,795,795,42,45,0.9333333333333333,85.71428571428571,1.0
2026-03-19 14:00:00,922460,EN_Category_B_1,1038,1034,968,32,45,0.7111111111111111,112.5,0.94
2026-03-19 15:00:00,922460,EN_Category_B_1,1123,1121,1121,36,45,0.8,100.0,1.0
2026-03-19 16:00:00,922460,EN_Category_B_1,1216,1212,1052,40,45,0.8888888888888888,90.0,0.87
2026-03-19 17:00:00,922460,EN_Category_B_1,1206,1211,1119,46,45,1.0222222222222221,78.26086956521739,0.92
2026-03-19 18:00:00,922460,EN_Category_B_1,1319,1318,1318,47,45,1.0444444444444445,76.59574468085107,1.0
2026-03-19 19:00:00,922460,EN_Category_B_1,1413,1415,1415,47,45,1.0444444444444445,76.59574468085107,1.0
2026-03-19 20:00:00,922460,EN_Category_B_1,1397,1396,1122,35,45,0.7777777777777778,102.85714285714286,0.8
2026-03-19 21:00:00,922460,EN_Category_B_1,1592,1594,1594,36,45,0.8,100.0,1.0
2026-03-19 22:00:00,922460,EN_Category_B_1,1704,1703,1395,41,45,0.9111111111111111,87.8048780487805,0.82
2026-03-19 23:00:00,922460,EN_Category_B_1,1501,1502,1502,38,45,0.8444444444444444,94.73684210526316,1.0
2026-03-19 00:00:00,915797,TR_Category_B_1,802,799,749,27,35,0.7714285714285715,133.33333333333334,0.94
2026-03-19 01:00:00,915797,TR_Category_B_1,747,744,744,24,35,0.6857142857142857,150.0,1.0
2026-03-19 02:00:00,915797,TR_Category_B_1,710,710,627,14,35,0.4,257.14285714285717,0.88
2026-03-19 03:00:00,915797,TR_Category_B_1,680,677,671,22,35,0.6285714285714286,163.63636363636363,0.99
2026-03-19 04:00:00,915797,TR_Category_B_1,508,506,478,24,35,0.6857142857142857,150.0,0.94
2026-03-19 05:00:00,915797,TR_Category_B_1,338,342,342,25,35,0.7142857142857143,144.0,1.0
2026-03-19 06:00:00,915797,TR_Category_B_1,329,331,331,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-19 07:00:00,915797,TR_Category_B_1,322,320,295,25,35,0.7142857142857143,144.0,0.92
2026-03-19 08:00:00,915797,TR_Category_B_1,269,269,269,21,35,0.6,171.42857142857142,1.0
2026-03-19 09:00:00,915797,TR_Category_B_1,323,323,323,19,35,0.5428571428571428,189.47368421052633,1.0
2026-03-19 10:00:00,915797,TR_Category_B_1,372,375,302,27,35,0.7714285714285715,133.33333333333334,0.81
2026-03-19 11:00:00,915797,TR_Category_B_1,349,348,348,19,35,0.5428571428571428,189.47368421052633,1.0
2026-03-19 12:00:00,915797,TR_Category_B_1,461,457,457,21,35,0.6,171.42857142857142,1.0
2026-03-19 13:00:00,915797,TR_Category_B_1,579,582,468,18,35,0.5142857142857142,200.0,0.8
2026-03-19 14:00:00,915797,TR_Category_B_1,618,616,616,21,35,0.6,171.42857142857142,1.0
2026-03-19 15:00:00,915797,TR_Category_B_1,759,762,651,22,35,0.6285714285714286,163.63636363636363,0.85
2026-03-19 16:00:00,915797,TR_Category_B_1,781,783,783,28,35,0.8,128.57142857142858,1.0
2026-03-19 17:00:00,915797,TR_Category_B_1,777,777,777,22,35,0.6285714285714286,163.63636363636363,1.0
2026-03-19 18:00:00,915797,TR_Category_B_1,838,838,700,24,35,0.6857142857142857,150.0,0.84
2026-03-19 19:00:00,915797,TR_Category_B_1,940,936,936,28,35,0.8,128.57142857142858,1.0
2026-03-19 20:00:00,915797,TR_Category_B_1,928,931,931,14,35,0.4,257.14285714285717,1.0
2026-03-19 21:00:00,915797,TR_Category_B_1,1095,1091,883,13,35,0.37142857142857144,276.9230769230769,0.81
2026-03-19 22:00:00,915797,TR_Category_B_1,1160,1160,974,24,35,0.6857142857142857,150.0,0.84
2026-03-19 23:00:00,915797,TR_Category_B_1,986,982,902,23,35,0.6571428571428571,156.52173913043478,0.92
2026-03-19 00:00:00,225399,EN_Category_C_1,1209,1210,1023,14,25,0.56,257.14285714285717,0.85
2026-03-19 01:00:00,225399,EN_Category_C_1,1131,1126,1126,26,25,1.04,138.46153846153845,1.0
2026-03-19 02:00:00,225399,EN_Category_C_1,1149,1154,938,19,25,0.76,189.47368421052633,0.81
2026-03-19 03:00:00,225399,EN_Category_C_1,1026,1028,856,26,25,1.04,138.46153846153845,0.83
2026-03-19 04:00:00,225399,EN_Category_C_1,801,805,805,28,25,1.12,128.57142857142858,1.0
2026-03-19 05:00:00,225399,EN_Category_C_1,522,524,524,15,25,0.6,240.0,1.0
2026-03-19 06:00:00,225399,EN_Category_C_1,489,489,489,15,25,0.6,240.0,1.0
2026-03-19 07:00:00,225399,EN_Category_C_1,423,423,348,13,25,0.52,276.9230769230769,0.82
2026-03-19 08:00:00,225399,EN_Category_C_1,454,455,455,17,25,0.68,211.76470588235293,1.0
2026-03-19 09:00:00,225399,EN_Category_C_1,477,474,474,17,25,0.68,211.76470588235293,1.0
2026-03-19 10:00:00,225399,EN_Category_C_1,549,550,550,16,25,0.64,225.0,1.0
2026-03-19 11:00:00,225399,EN_Category_C_1,646,648,648,24,25,0.96,150.0,1.0
2026-03-19 12:00:00,225399,EN_Category_C_1,671,674,631,26,25,1.04,138.46153846153845,0.94
2026-03-19 13:00:00,225399,EN_Category_C_1,872,875,815,16,25,0.64,225.0,0.93
2026-03-19 14:00:00,225399,EN_Category_C_1,990,991,910,20,25,0.8,180.0,0.92
2026-03-19 15:00:00,225399,EN_Category_C_1,1186,1188,1188,27,25,1.08,133.33333333333334,1.0
2026-03-19 16:00:00,225399,EN_Category_C_1,1263,1259,1055,26,25,1.04,138.46153846153845,0.84
2026-03-19 17:00:00,225399,EN_Category_C_1,1270,1275,1212,13,25,0.52,276.9230769230769,0.95
2026-03-19 18:00:00,225399,EN_Category_C_1,1276,1277,1277,13,25,0.52,276.9230769230769,1.0
2026-03-19 19:00:00,225399,EN_Category_C_1,1423,1422,1185,25,25,1.0,144.0,0.83
2026-03-19 20:00:00,225399,EN_Category_C_1,1437,1440,1440,23,25,0.92,156.52173913043478,1.0
2026-03-19 21:00:00,225399,EN_Category_C_1,1617,1620,1372,13,25,0.52,276.9230769230769,0.85
2026-03-19 22:00:00,225399,EN_Category_C_1,1729,1728,1544,25,25,1.0,144.0,0.89
2026-03-19 23:00:00,225399,EN_Category_C_1,1486,1486,1469,27,25,1.08,133.33333333333334,0.99
2026-03-19 00:00:00,857497,EN_Category_C_2,720,718,609,28,35,0.8,128.57142857142858,0.85
2026-03-19 01:00:00,857497,EN_Category_C_2,736,741,691,30,35,0.8571428571428571,120.0,0.93
2026-03-19 02:00:00,857497,EN_Category_C_2,734,737,666,20,35,0.5714285714285714,180.0,0.9
2026-03-19 03:00:00,857497,EN_Category_C_2,641,644,644,35,35,1.0,102.85714285714286,1.0
2026-03-19 04:00:00,857497,EN_Category_C_2,463,464,464,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-19 05:00:00,857497,EN_Category_C_2,319,321,321,31,35,0.8857142857142857,116.12903225806451,1.0
2026-03-19 06:00:00,857497,EN_Category_C_2,242,242,242,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-19 07:00:00,857497,EN_Category_C_2,224,229,229,20,35,0.5714285714285714,180.0,1.0
2026-03-19 08:00:00,857497,EN_Category_C_2,336,338,338,25,35,0.7142857142857143,144.0,1.0
2026-03-19 09:00:00,857497,EN_Category_C_2,334,337,300,30,35,0.8571428571428571,120.0,0.89
2026-03-19 10:00:00,857497,EN_Category_C_2,302,306,279,20,35,0.5714285714285714,180.0,0.91
2026-03-19 11:00:00,857497,EN_Category_C_2,426,422,422,28,35,0.8,128.57142857142858,1.0
2026-03-19 12:00:00,857497,EN_Category_C_2,427,430,353,21,35,0.6,171.42857142857142,0.82
2026-03-19 13:00:00,857497,EN_Category_C_2,554,557,557,30,35,0.8571428571428571,120.0,1.0
2026-03-19 14:00:00,857497,EN_Category_C_2,581,584,490,26,35,0.7428571428571429,138.46153846153845,0.84
2026-03-19 15:00:00,857497,EN_Category_C_2,769,772,772,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-19 16:00:00,857497,EN_Category_C_2,716,720,669,33,35,0.9428571428571428,109.0909090909091,0.93
2026-03-19 17:00:00,857497,EN_Category_C_2,800,801,801,28,35,0.8,128.57142857142858,1.0
2026-03-19 18:00:00,857497,EN_Category_C_2,829,828,828,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-19 19:00:00,857497,EN_Category_C_2,868,873,873,30,35,0.8571428571428571,120.0,1.0
2026-03-19 20:00:00,857497,EN_Category_C_2,955,957,957,21,35,0.6,171.42857142857142,1.0
2026-03-19 21:00:00,857497,EN_Category_C_2,1021,1017,904,29,35,0.8285714285714286,124.13793103448276,0.89
2026-03-19 22:00:00,857497,EN_Category_C_2,1084,1084,1084,31,35,0.8857142857142857,116.12903225806451,1.0
2026-03-19 23:00:00,857497,EN_Category_C_2,1010,1011,912,30,35,0.8571428571428571,120.0,0.9
2026-03-19 00:00:00,845195,EN_Category_C_3,655,653,653,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-19 01:00:00,845195,EN_Category_C_3,613,613,537,35,35,1.0,102.85714285714286,0.88
2026-03-19 02:00:00,845195,EN_Category_C_3,563,563,458,36,35,1.0285714285714285,100.0,0.81
2026-03-19 03:00:00,845195,EN_Category_C_3,523,528,528,27,35,0.7714285714285715,133.33333333333334,1.0
2026-03-19 04:00:00,845195,EN_Category_C_3,447,452,359,31,35,0.8857142857142857,116.12903225806451,0.79
2026-03-19 05:00:00,845195,EN_Category_C_3,210,208,178,23,35,0.6571428571428571,156.52173913043478,0.86
2026-03-19 06:00:00,845195,EN_Category_C_3,277,279,253,27,35,0.7714285714285715,133.33333333333334,0.91
2026-03-19 07:00:00,845195,EN_Category_C_3,210,214,214,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-19 08:00:00,845195,EN_Category_C_3,264,264,264,32,35,0.9142857142857143,112.5,1.0
2026-03-19 09:00:00,845195,EN_Category_C_3,255,251,251,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-19 10:00:00,845195,EN_Category_C_3,304,300,270,26,35,0.7428571428571429,138.46153846153845,0.9
2026-03-19 11:00:00,845195,EN_Category_C_3,272,276,256,32,35,0.9142857142857143,112.5,0.93
2026-03-19 12:00:00,845195,EN_Category_C_3,363,362,362,35,35,1.0,102.85714285714286,1.0
2026-03-19 13:00:00,845195,EN_Category_C_3,433,437,437,32,35,0.9142857142857143,112.5,1.0
2026-03-19 14:00:00,845195,EN_Category_C_3,496,496,423,24,35,0.6857142857142857,150.0,0.85
2026-03-19 15:00:00,845195,EN_Category_C_3,581,586,544,34,35,0.9714285714285714,105.88235294117646,0.93
2026-03-19 16:00:00,845195,EN_Category_C_3,604,605,605,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-19 17:00:00,845195,EN_Category_C_3,634,631,631,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-19 18:00:00,845195,EN_Category_C_3,677,674,674,36,35,1.0285714285714285,100.0,1.0
2026-03-19 19:00:00,845195,EN_Category_C_3,717,715,708,24,35,0.6857142857142857,150.0,0.99
2026-03-19 20:00:00,845195,EN_Category_C_3,771,771,667,25,35,0.7142857142857143,144.0,0.87
2026-03-19 21:00:00,845195,EN_Category_C_3,894,897,829,27,35,0.7714285714285715,133.33333333333334,0.92
2026-03-19 22:00:00,845195,EN_Category_C_3,880,875,875,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-19 23:00:00,845195,EN_Category_C_3,823,819,805,24,35,0.6857142857142857,150.0,0.98
2026-03-19 00:00:00,333694,TR_Category_C_1,1175,1170,1045,24,35,0.6857142857142857,150.0,0.89
2026-03-19 01:00:00,333694,TR_Category_C_1,1110,1108,1108,36,35,1.0285714285714285,100.0,1.0
2026-03-19 02:00:00,333694,TR_Category_C_1,1089,1088,1003,34,35,0.9714285714285714,105.88235294117646,0.92
2026-03-19 03:00:00,333694,TR_Category_C_1,916,915,831,28,35,0.8,128.57142857142858,0.91
2026-03-19 04:00:00,333694,TR_Category_C_1,774,779,630,23,35,0.6571428571428571,156.52173913043478,0.81
2026-03-19 05:00:00,333694,TR_Category_C_1,490,488,488,28,35,0.8,128.57142857142858,1.0
2026-03-19 06:00:00,333694,TR_Category_C_1,460,460,460,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-19 07:00:00,333694,TR_Category_C_1,372,367,367,30,35,0.8571428571428571,120.0,1.0
2026-03-19 08:00:00,333694,TR_Category_C_1,464,468,401,25,35,0.7142857142857143,144.0,0.86
2026-03-19 09:00:00,333694,TR_Category_C_1,495,497,497,32,35,0.9142857142857143,112.5,1.0
2026-03-19 10:00:00,333694,TR_Category_C_1,536,540,466,23,35,0.6571428571428571,156.52173913043478,0.86
2026-03-19 11:00:00,333694,TR_Category_C_1,600,595,595,32,35,0.9142857142857143,112.5,1.0
2026-03-19 12:00:00,333694,TR_Category_C_1,623,621,605,30,35,0.8571428571428571,120.0,0.97
2026-03-19 13:00:00,333694,TR_Category_C_1,770,771,771,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-19 14:00:00,333694,TR_Category_C_1,895,896,731,25,35,0.7142857142857143,144.0,0.82
2026-03-19 15:00:00,333694,TR_Category_C_1,1089,1090,1022,24,35,0.6857142857142857,150.0,0.94
2026-03-19 16:00:00,333694,TR_Category_C_1,1102,1102,1102,32,35,0.9142857142857143,112.5,1.0
2026-03-19 17:00:00,333694,TR_Category_C_1,1131,1136,1072,29,35,0.8285714285714286,124.13793103448276,0.94
2026-03-19 18:00:00,333694,TR_Category_C_1,1242,1243,1060,24,35,0.6857142857142857,150.0,0.85
2026-03-19 19:00:00,333694,TR_Category_C_1,1340,1336,1110,26,35,0.7428571428571429,138.46153846153845,0.83
2026-03-19 20:00:00,333694,TR_Category_C_1,1395,1398,1398,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-19 21:00:00,333694,TR_Category_C_1,1539,1538,1405,29,35,0.8285714285714286,124.13793103448276,0.91
2026-03-19 22:00:00,333694,TR_Category_C_1,1647,1651,1328,29,35,0.8285714285714286,124.13793103448276,0.8
2026-03-19 23:00:00,333694,TR_Category_C_1,1417,1421,1421,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-19 00:00:00,646938,TR_Category_C_2,868,863,773,53,65,0.8153846153846154,67.9245283018868,0.9
2026-03-19 01:00:00,646938,TR_Category_C_2,892,889,752,54,65,0.8307692307692308,66.66666666666667,0.85
2026-03-19 02:00:00,646938,TR_Category_C_2,829,827,827,53,65,0.8153846153846154,67.9245283018868,1.0
2026-03-19 03:00:00,646938,TR_Category_C_2,753,752,752,54,65,0.8307692307692308,66.66666666666667,1.0
2026-03-19 04:00:00,646938,TR_Category_C_2,515,518,518,57,65,0.8769230769230769,63.1578947368421,1.0
2026-03-19 05:00:00,646938,TR_Category_C_2,329,332,332,51,65,0.7846153846153846,70.58823529411765,1.0
2026-03-19 06:00:00,646938,TR_Category_C_2,297,296,296,44,65,0.676923076923077,81.81818181818181,1.0
2026-03-19 07:00:00,646938,TR_Category_C_2,303,299,245,46,65,0.7076923076923077,78.26086956521739,0.82
2026-03-19 08:00:00,646938,TR_Category_C_2,349,349,349,46,65,0.7076923076923077,78.26086956521739,1.0
2026-03-19 09:00:00,646938,TR_Category_C_2,385,385,385,45,65,0.6923076923076923,80.0,1.0
2026-03-19 10:00:00,646938,TR_Category_C_2,343,340,340,43,65,0.6615384615384615,83.72093023255815,1.0
2026-03-19 11:00:00,646938,TR_Category_C_2,456,451,420,45,65,0.6923076923076923,80.0,0.93
2026-03-19 12:00:00,646938,TR_Category_C_2,486,490,411,44,65,0.676923076923077,81.81818181818181,0.84
2026-03-19 13:00:00,646938,TR_Category_C_2,600,598,551,51,65,0.7846153846153846,70.58823529411765,0.92
2026-03-19 14:00:00,646938,TR_Category_C_2,706,707,583,49,65,0.7538461538461538,73.46938775510205,0.82
2026-03-19 15:00:00,646938,TR_Category_C_2,840,844,706,49,65,0.7538461538461538,73.46938775510205,0.84
2026-03-19 16:00:00,646938,TR_Category_C_2,910,910,910,54,65,0.8307692307692308,66.66666666666667,1.0
2026-03-19 17:00:00,646938,TR_Category_C_2,948,946,946,44,65,0.676923076923077,81.81818181818181,1.0
2026-03-19 18:00:00,646938,TR_Category_C_2,955,954,954,51,65,0.7846153846153846,70.58823529411765,1.0
2026-03-19 19:00:00,646938,TR_Category_C_2,1046,1041,922,47,65,0.7230769230769231,76.59574468085107,0.89
2026-03-19 20:00:00,646938,TR_Category_C_2,1052,1049,1049,53,65,0.8153846153846154,67.9245283018868,1.0
2026-03-19 21:00:00,646938,TR_Category_C_2,1213,1209,1209,47,65,0.7230769230769231,76.59574468085107,1.0
2026-03-19 22:00:00,646938,TR_Category_C_2,1300,1296,1224,53,65,0.8153846153846154,67.9245283018868,0.94
2026-03-19 23:00:00,646938,TR_Category_C_2,1084,1084,944,58,65,0.8923076923076924,62.06896551724138,0.87
2026-03-20 00:00:00,835745,EN_Category_A_1,872,872,872,57,65,0.8769230769230769,63.1578947368421,1.0
2026-03-20 01:00:00,835745,EN_Category_A_1,811,808,661,61,65,0.9384615384615385,59.01639344262295,0.82
2026-03-20 02:00:00,835745,EN_Category_A_1,790,787,724,48,65,0.7384615384615385,75.0,0.92
2026-03-20 03:00:00,835745,EN_Category_A_1,696,692,653,57,65,0.8769230769230769,63.1578947368421,0.94
2026-03-20 04:00:00,835745,EN_Category_A_1,575,573,573,48,65,0.7384615384615385,75.0,1.0
2026-03-20 05:00:00,835745,EN_Category_A_1,315,311,288,62,65,0.9538461538461539,58.064516129032256,0.93
2026-03-20 06:00:00,835745,EN_Category_A_1,317,318,318,49,65,0.7538461538461538,73.46938775510205,1.0
2026-03-20 07:00:00,835745,EN_Category_A_1,274,274,274,59,65,0.9076923076923077,61.016949152542374,1.0
2026-03-20 08:00:00,835745,EN_Category_A_1,318,320,277,57,65,0.8769230769230769,63.1578947368421,0.87
2026-03-20 09:00:00,835745,EN_Category_A_1,347,349,349,53,65,0.8153846153846154,67.9245283018868,1.0
2026-03-20 10:00:00,835745,EN_Category_A_1,377,380,331,58,65,0.8923076923076924,62.06896551724138,0.87
2026-03-20 11:00:00,835745,EN_Category_A_1,441,442,413,53,65,0.8153846153846154,67.9245283018868,0.93
2026-03-20 12:00:00,835745,EN_Category_A_1,522,523,495,55,65,0.8461538461538461,65.45454545454545,0.95
2026-03-20 13:00:00,835745,EN_Category_A_1,568,569,569,52,65,0.8,69.23076923076923,1.0
2026-03-20 14:00:00,835745,EN_Category_A_1,701,700,700,55,65,0.8461538461538461,65.45454545454545,1.0
2026-03-20 15:00:00,835745,EN_Category_A_1,865,862,862,56,65,0.8615384615384616,64.28571428571429,1.0
2026-03-20 16:00:00,835745,EN_Category_A_1,803,802,693,59,65,0.9076923076923077,61.016949152542374,0.86
2026-03-20 17:00:00,835745,EN_Category_A_1,853,855,855,54,65,0.8307692307692308,66.66666666666667,1.0
2026-03-20 18:00:00,835745,EN_Category_A_1,909,909,909,50,65,0.7692307692307693,72.0,1.0
2026-03-20 19:00:00,835745,EN_Category_A_1,1004,1006,825,51,65,0.7846153846153846,70.58823529411765,0.82
2026-03-20 20:00:00,835745,EN_Category_A_1,989,988,988,63,65,0.9692307692307692,57.142857142857146,1.0
2026-03-20 21:00:00,835745,EN_Category_A_1,1173,1174,1021,63,65,0.9692307692307692,57.142857142857146,0.87
2026-03-20 22:00:00,835745,EN_Category_A_1,1226,1231,1189,62,65,0.9538461538461539,58.064516129032256,0.97
2026-03-20 23:00:00,835745,EN_Category_A_1,1036,1035,938,62,65,0.9538461538461539,58.064516129032256,0.91
2026-03-20 00:00:00,843874,EN_Category_A_2,730,731,731,19,35,0.5428571428571428,189.47368421052633,1.0
2026-03-20 01:00:00,843874,EN_Category_A_2,769,769,714,30,35,0.8571428571428571,120.0,0.93
2026-03-20 02:00:00,843874,EN_Category_A_2,731,733,669,31,35,0.8857142857142857,116.12903225806451,0.91
2026-03-20 03:00:00,843874,EN_Category_A_2,590,587,511,33,35,0.9428571428571428,109.0909090909091,0.87
2026-03-20 04:00:00,843874,EN_Category_A_2,495,495,495,31,35,0.8857142857142857,116.12903225806451,1.0
2026-03-20 05:00:00,843874,EN_Category_A_2,327,326,287,30,35,0.8571428571428571,120.0,0.88
2026-03-20 06:00:00,843874,EN_Category_A_2,292,296,296,27,35,0.7714285714285715,133.33333333333334,1.0
2026-03-20 07:00:00,843874,EN_Category_A_2,231,233,187,22,35,0.6285714285714286,163.63636363636363,0.8
2026-03-20 08:00:00,843874,EN_Category_A_2,328,330,280,32,35,0.9142857142857143,112.5,0.85
2026-03-20 09:00:00,843874,EN_Category_A_2,287,283,276,20,35,0.5714285714285714,180.0,0.98
2026-03-20 10:00:00,843874,EN_Category_A_2,366,368,349,20,35,0.5714285714285714,180.0,0.95
2026-03-20 11:00:00,843874,EN_Category_A_2,396,393,393,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-20 12:00:00,843874,EN_Category_A_2,483,484,484,19,35,0.5428571428571428,189.47368421052633,1.0
2026-03-20 13:00:00,843874,EN_Category_A_2,481,478,396,26,35,0.7428571428571429,138.46153846153845,0.83
2026-03-20 14:00:00,843874,EN_Category_A_2,604,600,556,26,35,0.7428571428571429,138.46153846153845,0.93
2026-03-20 15:00:00,843874,EN_Category_A_2,686,684,684,20,35,0.5714285714285714,180.0,1.0
2026-03-20 16:00:00,843874,EN_Category_A_2,764,760,760,24,35,0.6857142857142857,150.0,1.0
2026-03-20 17:00:00,843874,EN_Category_A_2,820,825,825,24,35,0.6857142857142857,150.0,1.0
2026-03-20 18:00:00,843874,EN_Category_A_2,828,825,699,26,35,0.7428571428571429,138.46153846153845,0.85
2026-03-20 19:00:00,843874,EN_Category_A_2,877,877,737,28,35,0.8,128.57142857142858,0.84
2026-03-20 20:00:00,843874,EN_Category_A_2,962,959,959,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-20 21:00:00,843874,EN_Category_A_2,1025,1024,1024,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-20 22:00:00,843874,EN_Category_A_2,1142,1145,1145,21,35,0.6,171.42857142857142,1.0
2026-03-20 23:00:00,843874,EN_Category_A_2,1012,1015,1015,21,35,0.6,171.42857142857142,1.0
2026-03-20 00:00:00,543211,TR_Category_A_1,1347,1350,1204,31,45,0.6888888888888889,116.12903225806451,0.89
2026-03-20 01:00:00,543211,TR_Category_A_1,1245,1243,1243,32,45,0.7111111111111111,112.5,1.0
2026-03-20 02:00:00,543211,TR_Category_A_1,1197,1195,1195,34,45,0.7555555555555555,105.88235294117646,1.0
2026-03-20 03:00:00,543211,TR_Category_A_1,1108,1110,911,37,45,0.8222222222222222,97.29729729729729,0.82
2026-03-20 04:00:00,543211,TR_Category_A_1,805,804,804,46,45,1.0222222222222221,78.26086956521739,1.0
2026-03-20 05:00:00,543211,TR_Category_A_1,576,579,579,40,45,0.8888888888888888,90.0,1.0
2026-03-20 06:00:00,543211,TR_Category_A_1,462,465,389,39,45,0.8666666666666667,92.3076923076923,0.84
2026-03-20 07:00:00,543211,TR_Category_A_1,522,521,475,35,45,0.7777777777777778,102.85714285714286,0.91
2026-03-20 08:00:00,543211,TR_Category_A_1,511,512,427,46,45,1.0222222222222221,78.26086956521739,0.83
2026-03-20 09:00:00,543211,TR_Category_A_1,599,595,595,43,45,0.9555555555555556,83.72093023255815,1.0
2026-03-20 10:00:00,543211,TR_Category_A_1,611,606,606,31,45,0.6888888888888889,116.12903225806451,1.0
2026-03-20 11:00:00,543211,TR_Category_A_1,690,691,676,33,45,0.7333333333333333,109.0909090909091,0.98
2026-03-20 12:00:00,543211,TR_Category_A_1,820,818,818,37,45,0.8222222222222222,97.29729729729729,1.0
2026-03-20 13:00:00,543211,TR_Category_A_1,863,864,864,44,45,0.9777777777777777,81.81818181818181,1.0
2026-03-20 14:00:00,543211,TR_Category_A_1,1109,1105,1069,34,45,0.7555555555555555,105.88235294117646,0.97
2026-03-20 15:00:00,543211,TR_Category_A_1,1233,1232,1165,32,45,0.7111111111111111,112.5,0.95
2026-03-20 16:00:00,543211,TR_Category_A_1,1326,1329,1074,43,45,0.9555555555555556,83.72093023255815,0.81
2026-03-20 17:00:00,543211,TR_Category_A_1,1331,1333,1149,34,45,0.7555555555555555,105.88235294117646,0.86
2026-03-20 18:00:00,543211,TR_Category_A_1,1378,1376,1192,33,45,0.7333333333333333,109.0909090909091,0.87
2026-03-20 19:00:00,543211,TR_Category_A_1,1544,1547,1547,31,45,0.6888888888888889,116.12903225806451,1.0
2026-03-20 20:00:00,543211,TR_Category_A_1,1548,1546,1546,45,45,1.0,80.0,1.0
2026-03-20 21:00:00,543211,TR_Category_A_1,1771,1767,1452,43,45,0.9555555555555556,83.72093023255815,0.82
2026-03-20 22:00:00,543211,TR_Category_A_1,1837,1837,1837,34,45,0.7555555555555555,105.88235294117646,1.0
2026-03-20 23:00:00,543211,TR_Category_A_1,1650,1647,1530,38,45,0.8444444444444444,94.73684210526316,0.93
2026-03-20 00:00:00,246069,TR_Category_A_2,944,943,943,49,55,0.8909090909090909,73.46938775510205,1.0
2026-03-20 01:00:00,246069,TR_Category_A_2,978,980,965,38,55,0.6909090909090909,94.73684210526316,0.98
2026-03-20 02:00:00,246069,TR_Category_A_2,955,958,954,35,55,0.6363636363636364,102.85714285714286,1.0
2026-03-20 03:00:00,246069,TR_Category_A_2,841,844,844,45,55,0.8181818181818182,80.0,1.0
